x, y, f(x, y)
-0.980000,-0.576000,-0.002225
-0.980000,-0.556000,0.000660
-0.980000,-0.535000,0.003696
-0.980000,-0.515000,0.006544
-0.980000,-0.495000,0.009306
-0.980000,-0.475000,0.011937
-0.980000,-0.455000,0.014397
-0.980000,-0.434000,0.016751
-0.980000,-0.414000,0.018741
-0.980000,-0.394000,0.020451
-0.980000,-0.374000,0.021855
-0.980000,-0.354000,0.022930
-0.980000,-0.333000,0.023688
-0.980000,-0.313000,0.024043
-0.980000,-0.293000,0.024036
-0.980000,-0.273000,0.023666
-0.980000,-0.253000,0.022939
-0.980000,-0.232000,0.021804
-0.980000,-0.212000,0.020387
-0.980000,-0.192000,0.018665
-0.980000,-0.172000,0.016665
-0.980000,-0.152000,0.014419
-0.980000,-0.131000,0.011834
-0.980000,-0.111000,0.009196
-0.980000,-0.091000,0.006430
-0.980000,-0.071000,0.003579
-0.980000,-0.051000,0.000688
-0.980000,-0.030000,-0.002341
-0.980000,-0.010000,-0.005172
-0.980000,0.010000,-0.007905
-0.980000,0.030000,-0.010497
-0.980000,0.051000,-0.013022
-0.980000,0.071000,-0.015201
-0.980000,0.091000,-0.017123
-0.980000,0.111000,-0.018759
-0.980000,0.131000,-0.020083
-0.980000,0.152000,-0.021114
-0.980000,0.172000,-0.021738
-0.980000,0.192000,-0.022003
-0.980000,0.212000,-0.021905
-0.980000,0.232000,-0.021445
-0.980000,0.253000,-0.020580
-0.980000,0.273000,-0.019407
-0.980000,0.293000,-0.017912
-0.980000,0.313000,-0.016118
-0.980000,0.333000,-0.014053
-0.980000,0.354000,-0.011630
-0.980000,0.374000,-0.009116
-0.980000,0.394000,-0.006443
-0.980000,0.414000,-0.003651
-0.980000,0.434000,-0.000786
-0.980000,0.455000,0.002253
-0.980000,0.475000,0.005128
-0.980000,0.495000,0.007939
-0.980000,0.515000,0.010641
-0.980000,0.535000,0.013191
-0.980000,0.556000,0.015662
-0.980000,0.576000,0.017779
-0.980000,0.596000,0.019632
-0.980000,0.616000,0.021193
-0.980000,0.636000,0.022435
-0.980000,0.657000,0.023376
-0.980000,0.677000,0.023911
-0.980000,0.697000,0.024085
-0.980000,0.717000,0.023896
-0.980000,0.737000,0.023346
-0.980000,0.758000,0.022391
-0.980000,0.778000,0.021135
-0.980000,0.798000,0.019563
-0.980000,0.818000,0.017698
-0.980000,0.838000,0.015571
-0.980000,0.859000,0.013091
-0.980000,0.879000,0.010534
-0.980000,0.899000,0.007827
-0.980000,0.919000,0.005013
-0.980000,0.939000,0.002136
-0.980000,0.960000,-0.000903
-0.980000,0.980000,-0.003766
-0.980000,1.000000,-0.006553
-0.960000,-1.000000,-0.008482
-0.960000,-0.980000,-0.011983
-0.960000,-0.960000,-0.015278
-0.960000,-0.939000,-0.018461
-0.960000,-0.919000,-0.021178
-0.960000,-0.899000,-0.023545
-0.960000,-0.879000,-0.025525
-0.960000,-0.859000,-0.027086
-0.960000,-0.838000,-0.028247
-0.960000,-0.818000,-0.028881
-0.960000,-0.798000,-0.029043
-0.960000,-0.778000,-0.028731
-0.960000,-0.758000,-0.027949
-0.960000,-0.737000,-0.026637
-0.960000,-0.717000,-0.024941
-0.960000,-0.697000,-0.022834
-0.960000,-0.677000,-0.020352
-0.960000,-0.657000,-0.017532
-0.960000,-0.636000,-0.014258
-0.960000,-0.616000,-0.010892
-0.960000,-0.596000,-0.007337
-0.960000,-0.576000,-0.003651
-0.960000,-0.556000,0.000108
-0.960000,-0.535000,0.004071
-0.960000,-0.515000,0.007796
-0.960000,-0.495000,0.011414
-0.960000,-0.475000,0.014868
-0.960000,-0.455000,0.018104
-0.960000,-0.434000,0.021211
-0.960000,-0.414000,0.023845
-0.960000,-0.394000,0.026118
-0.960000,-0.374000,0.027996
-0.960000,-0.354000,0.029448
-0.960000,-0.333000,0.030490
-0.960000,-0.313000,0.031006
-0.960000,-0.293000,0.031050
-0.960000,-0.273000,0.030620
-0.960000,-0.253000,0.029723
-0.960000,-0.232000,0.028294
-0.960000,-0.212000,0.026492
-0.960000,-0.192000,0.024288
-0.960000,-0.172000,0.021718
-0.960000,-0.152000,0.018821
-0.960000,-0.131000,0.015478
-0.960000,-0.111000,0.012059
-0.960000,-0.091000,0.008467
-0.960000,-0.071000,0.004757
-0.960000,-0.051000,0.000988
-0.960000,-0.030000,-0.002968
-0.960000,-0.010000,-0.006672
-0.960000,0.010000,-0.010254
-0.960000,0.030000,-0.013659
-0.960000,0.051000,-0.016984
-0.960000,0.071000,-0.019861
-0.960000,0.091000,-0.022408
-0.960000,0.111000,-0.024585
-0.960000,0.131000,-0.026359
-0.960000,0.152000,-0.027757
-0.960000,0.172000,-0.028623
-0.960000,0.192000,-0.029021
-0.960000,0.212000,-0.028946
-0.960000,0.232000,-0.028398
-0.960000,0.253000,-0.027324
-0.960000,0.273000,-0.025842
-0.960000,0.293000,-0.023937
-0.960000,0.313000,-0.021638
-0.960000,0.333000,-0.018982
-0.960000,0.354000,-0.015854
-0.960000,0.374000,-0.012602
-0.960000,0.394000,-0.009135
-0.960000,0.414000,-0.005507
-0.960000,0.434000,-0.001777
-0.960000,0.455000,0.002186
-0.960000,0.475000,0.005943
-0.960000,0.495000,0.009622
-0.960000,0.515000,0.013165
-0.960000,0.535000,0.016517
-0.960000,0.556000,0.019773
-0.960000,0.576000,0.022571
-0.960000,0.596000,0.025029
-0.960000,0.616000,0.027109
-0.960000,0.636000,0.028777
-0.960000,0.657000,0.030057
-0.960000,0.677000,0.030807
-0.960000,0.697000,0.031088
-0.960000,0.717000,0.030894
-0.960000,0.737000,0.030229
-0.960000,0.758000,0.029035
-0.960000,0.778000,0.027445
-0.960000,0.798000,0.025438
-0.960000,0.818000,0.023047
-0.960000,0.838000,0.020307
-0.960000,0.859000,0.017105
-0.960000,0.879000,0.013794
-0.960000,0.899000,0.010281
-0.960000,0.919000,0.006623
-0.960000,0.939000,0.002876
-0.960000,0.960000,-0.001089
-0.960000,0.980000,-0.004831
-0.960000,1.000000,-0.008482
-0.939000,-1.000000,-0.010465
-0.939000,-0.980000,-0.014825
-0.939000,-0.960000,-0.018936
-0.939000,-0.939000,-0.022912
-0.939000,-0.919000,-0.026314
-0.939000,-0.899000,-0.029285
-0.939000,-0.879000,-0.031779
-0.939000,-0.859000,-0.033755
-0.939000,-0.838000,-0.035240
-0.939000,-0.818000,-0.036069
-0.939000,-0.798000,-0.036313
-0.939000,-0.778000,-0.035969
-0.939000,-0.758000,-0.035041
-0.939000,-0.737000,-0.033456
-0.939000,-0.717000,-0.031390
-0.939000,-0.697000,-0.028812
-0.939000,-0.677000,-0.025764
-0.939000,-0.657000,-0.022294
-0.939000,-0.636000,-0.018256
-0.939000,-0.616000,-0.014099
-0.939000,-0.596000,-0.009703
-0.939000,-0.576000,-0.005138
-0.939000,-0.556000,-0.000477
-0.939000,-0.535000,0.004441
-0.939000,-0.515000,0.009071
-0.939000,-0.495000,0.013573
-0.939000,-0.475000,0.017878
-0.939000,-0.455000,0.021915
-0.939000,-0.434000,0.025799
-0.939000,-0.414000,0.029098
-0.939000,-0.394000,0.031954
-0.939000,-0.374000,0.034321
-0.939000,-0.354000,0.036163
-0.939000,-0.333000,0.037500
-0.939000,-0.313000,0.038184
-0.939000,-0.293000,0.038281
-0.939000,-0.273000,0.037790
-0.939000,-0.253000,0.036719
-0.939000,-0.232000,0.034988
-0.939000,-0.212000,0.032790
-0.939000,-0.192000,0.030091
-0.939000,-0.172000,0.026933
-0.939000,-0.152000,0.023366
-0.939000,-0.131000,0.019242
-0.939000,-0.111000,0.015018
-0.939000,-0.091000,0.010573
-0.939000,-0.071000,0.005978
-0.939000,-0.051000,0.001304
-0.939000,-0.030000,-0.003608
-0.939000,-0.010000,-0.008213
-0.939000,0.010000,-0.012672
-0.939000,0.030000,-0.016916
-0.939000,0.051000,-0.021067
-0.939000,0.071000,-0.024664
-0.939000,0.091000,-0.027857
-0.939000,0.111000,-0.030594
-0.939000,0.131000,-0.032834
-0.939000,0.152000,-0.034610
-0.939000,0.172000,-0.035727
-0.939000,0.192000,-0.036264
-0.939000,0.212000,-0.036214
-0.939000,0.232000,-0.035577
-0.939000,0.253000,-0.034288
-0.939000,0.273000,-0.032489
-0.939000,0.293000,-0.030162
-0.939000,0.313000,-0.027344
-0.939000,0.333000,-0.024079
-0.939000,0.354000,-0.020225
-0.939000,0.374000,-0.016212
-0.939000,0.394000,-0.011926
-0.939000,0.414000,-0.007437
-0.939000,0.434000,-0.002815
-0.939000,0.455000,0.002102
-0.939000,0.475000,0.006768
-0.939000,0.495000,0.011343
-0.939000,0.515000,0.015755
-0.939000,0.535000,0.019934
-0.939000,0.556000,0.023999
-0.939000,0.576000,0.027501
-0.939000,0.596000,0.030584
-0.939000,0.616000,0.033201
-0.939000,0.636000,0.035310
-0.939000,0.657000,0.036941
-0.939000,0.677000,0.037915
-0.939000,0.697000,0.038306
-0.939000,0.717000,0.038108
-0.939000,0.737000,0.037326
-0.939000,0.758000,0.035888
-0.939000,0.778000,0.033954
-0.939000,0.798000,0.031501
-0.939000,0.818000,0.028566
-0.939000,0.838000,0.025197
-0.939000,0.859000,0.021250
-0.939000,0.879000,0.017162
-0.939000,0.899000,0.012819
-0.939000,0.919000,0.008290
-0.939000,0.939000,0.003646
-0.939000,0.960000,-0.001274
-0.939000,0.980000,-0.005924
-0.939000,1.000000,-0.010465
-0.919000,-1.000000,-0.012306
-0.919000,-0.980000,-0.017468
-0.919000,-0.960000,-0.022338
-0.919000,-0.939000,-0.027055
-0.919000,-0.919000,-0.031095
-0.919000,-0.899000,-0.034630
-0.919000,-0.879000,-0.037603
-0.919000,-0.859000,-0.039967
-0.919000,-0.838000,-0.041755
-0.919000,-0.818000,-0.042767
-0.919000,-0.798000,-0.043089
-0.919000,-0.778000,-0.042716
-0.919000,-0.758000,-0.041654
-0.919000,-0.737000,-0.039816
-0.919000,-0.717000,-0.037406
-0.919000,-0.697000,-0.034390
-0.919000,-0.677000,-0.030817
-0.919000,-0.657000,-0.026742
-0.919000,-0.636000,-0.021994
-0.919000,-0.616000,-0.017100
-0.919000,-0.596000,-0.011921
-0.919000,-0.576000,-0.006538
-0.919000,-0.556000,-0.001037
-0.919000,-0.535000,0.004772
-0.919000,-0.515000,0.010244
-0.919000,-0.495000,0.015570
-0.919000,-0.475000,0.020666
-0.919000,-0.455000,0.025451
-0.919000,-0.434000,0.030059
-0.919000,-0.414000,0.033979
-0.919000,-0.394000,0.037378
-0.919000,-0.374000,0.040203
-0.919000,-0.354000,0.042409
-0.919000,-0.333000,0.044022
-0.919000,-0.313000,0.044863
-0.919000,-0.293000,0.045011
-0.919000,-0.273000,0.044465
-0.919000,-0.253000,0.043233
-0.919000,-0.232000,0.041223
-0.919000,-0.212000,0.038658
-0.919000,-0.192000,0.035498
-0.919000,-0.172000,0.031793
-0.919000,-0.152000,0.027603
-0.919000,-0.131000,0.022752
-0.919000,-0.111000,0.017779
-0.919000,-0.091000,0.012542
-0.919000,-0.071000,0.007121
-0.919000,-0.051000,0.001604
-0.919000,-0.030000,-0.004198
-0.919000,-0.010000,-0.009642
-0.919000,0.010000,-0.014918
-0.919000,0.030000,-0.019944
-0.919000,0.051000,-0.024865
-0.919000,0.071000,-0.029134
-0.919000,0.091000,-0.032929
-0.919000,0.111000,-0.036189
-0.919000,0.131000,-0.038864
-0.919000,0.152000,-0.040995
-0.919000,0.172000,-0.042346
-0.919000,0.192000,-0.043015
-0.919000,0.212000,-0.042989
-0.919000,0.232000,-0.042271
-0.919000,0.253000,-0.040782
-0.919000,0.273000,-0.038689
-0.919000,0.293000,-0.035971
-0.919000,0.313000,-0.032670
-0.919000,0.333000,-0.028838
-0.919000,0.354000,-0.024310
-0.919000,0.374000,-0.019588
-0.919000,0.394000,-0.014541
-0.919000,0.414000,-0.009250
-0.919000,0.434000,-0.003797
-0.919000,0.455000,0.002008
-0.919000,0.475000,0.007521
-0.919000,0.495000,0.012931
-0.919000,0.515000,0.018152
-0.919000,0.535000,0.023102
-0.919000,0.556000,0.027923
-0.919000,0.576000,0.032081
-0.919000,0.596000,0.035747
-0.919000,0.616000,0.038865
-0.919000,0.636000,0.041386
-0.919000,0.657000,0.043346
-0.919000,0.677000,0.044528
-0.919000,0.697000,0.045024
-0.919000,0.717000,0.044825
-0.919000,0.737000,0.043934
-0.919000,0.758000,0.042270
-0.919000,0.778000,0.040017
-0.919000,0.798000,0.037149
-0.919000,0.818000,0.033710
-0.919000,0.838000,0.029755
-0.919000,0.859000,0.025115
-0.919000,0.879000,0.020304
-0.919000,0.899000,0.015189
-0.919000,0.919000,0.009849
-0.919000,0.939000,0.004369
-0.919000,0.960000,-0.001440
-0.919000,0.980000,-0.006936
-0.919000,1.000000,-0.012306
-0.899000,-1.000000,-0.014094
-0.899000,-0.980000,-0.020036
-0.899000,-0.960000,-0.025647
-0.899000,-0.939000,-0.031086
-0.899000,-0.919000,-0.035749
-0.899000,-0.899000,-0.039833
-0.899000,-0.879000,-0.043275
-0.899000,-0.859000,-0.046019
-0.899000,-0.838000,-0.048102
-0.899000,-0.818000,-0.049294
-0.899000,-0.798000,-0.049693
-0.899000,-0.778000,-0.049294
-0.899000,-0.758000,-0.048103
-0.899000,-0.737000,-0.046020
-0.899000,-0.717000,-0.043276
-0.899000,-0.697000,-0.039835
-0.899000,-0.677000,-0.035750
-0.899000,-0.657000,-0.031087
-0.899000,-0.636000,-0.025649
-0.899000,-0.616000,-0.020038
-0.899000,-0.596000,-0.014096
-0.899000,-0.576000,-0.007917
-0.899000,-0.556000,-0.001598
-0.899000,-0.535000,0.005078
-0.899000,-0.515000,0.011371
-0.899000,-0.495000,0.017500
-0.899000,-0.475000,0.023368
-0.899000,-0.455000,0.028882
-0.899000,-0.434000,0.034196
-0.899000,-0.414000,0.038721
-0.899000,-0.394000,0.042651
-0.899000,-0.374000,0.045923
-0.899000,-0.354000,0.048485
-0.899000,-0.333000,0.050368
-0.899000,-0.313000,0.051363
-0.899000,-0.293000,0.051563
-0.899000,-0.273000,0.050965
-0.899000,-0.253000,0.049578
-0.899000,-0.232000,0.047296
-0.899000,-0.212000,0.044374
-0.899000,-0.192000,0.040766
-0.899000,-0.172000,0.036531
-0.899000,-0.152000,0.031734
-0.899000,-0.131000,0.026177
-0.899000,-0.111000,0.020475
-0.899000,-0.091000,0.014465
-0.899000,-0.071000,0.008241
-0.899000,-0.051000,0.001903
-0.899000,-0.030000,-0.004767
-0.899000,-0.010000,-0.011028
-0.899000,0.010000,-0.017100
-0.899000,0.030000,-0.022888
-0.899000,0.051000,-0.028560
-0.899000,0.071000,-0.033485
-0.899000,0.091000,-0.037868
-0.899000,0.111000,-0.041638
-0.899000,0.131000,-0.044737
-0.899000,0.152000,-0.047214
-0.899000,0.172000,-0.048796
-0.899000,0.192000,-0.049593
-0.899000,0.212000,-0.049594
-0.899000,0.232000,-0.048797
-0.899000,0.253000,-0.047116
-0.899000,0.273000,-0.044738
-0.899000,0.293000,-0.041639
-0.899000,0.313000,-0.037869
-0.899000,0.333000,-0.033487
-0.899000,0.354000,-0.028302
-0.899000,0.374000,-0.022891
-0.899000,0.394000,-0.017103
-0.899000,0.414000,-0.011030
-0.899000,0.434000,-0.004769
-0.899000,0.455000,0.001901
-0.899000,0.475000,0.008239
-0.899000,0.495000,0.014462
-0.899000,0.515000,0.020472
-0.899000,0.535000,0.026175
-0.899000,0.556000,0.031732
-0.899000,0.576000,0.036529
-0.899000,0.596000,0.040765
-0.899000,0.616000,0.044372
-0.899000,0.636000,0.047295
-0.899000,0.657000,0.049577
-0.899000,0.677000,0.050964
-0.899000,0.697000,0.051563
-0.899000,0.717000,0.051363
-0.899000,0.737000,0.050369
-0.899000,0.758000,0.048486
-0.899000,0.778000,0.045924
-0.899000,0.798000,0.042652
-0.899000,0.818000,0.038723
-0.899000,0.838000,0.034198
-0.899000,0.859000,0.028884
-0.899000,0.879000,0.023370
-0.899000,0.899000,0.017502
-0.899000,0.919000,0.011374
-0.899000,0.939000,0.005080
-0.899000,0.960000,-0.001596
-0.899000,0.980000,-0.007915
-0.899000,1.000000,-0.014094
-0.879000,-1.000000,-0.015821
-0.879000,-0.980000,-0.022520
-0.879000,-0.960000,-0.028850
-0.879000,-0.939000,-0.034989
-0.879000,-0.919000,-0.040257
-0.879000,-0.899000,-0.044876
-0.879000,-0.879000,-0.048772
-0.879000,-0.859000,-0.051885
-0.879000,-0.838000,-0.054257
-0.879000,-0.818000,-0.055624
-0.879000,-0.798000,-0.056100
-0.879000,-0.778000,-0.055677
-0.879000,-0.758000,-0.054361
-0.879000,-0.737000,-0.052042
-0.879000,-0.717000,-0.048976
-0.879000,-0.697000,-0.045124
-0.879000,-0.677000,-0.040545
-0.879000,-0.657000,-0.035313
-0.879000,-0.636000,-0.029206
-0.879000,-0.616000,-0.022901
-0.879000,-0.596000,-0.016220
-0.879000,-0.576000,-0.009269
-0.879000,-0.556000,-0.002158
-0.879000,-0.535000,0.005359
-0.879000,-0.515000,0.012448
-0.879000,-0.495000,0.019356
-0.879000,-0.475000,0.025972
-0.879000,-0.455000,0.032194
-0.879000,-0.434000,0.038194
-0.879000,-0.414000,0.043307
-0.879000,-0.394000,0.047751
-0.879000,-0.374000,0.051457
-0.879000,-0.354000,0.054366
-0.879000,-0.333000,0.056513
-0.879000,-0.313000,0.057659
-0.879000,-0.293000,0.057910
-0.879000,-0.273000,0.057262
-0.879000,-0.253000,0.055726
-0.879000,-0.232000,0.053183
-0.879000,-0.212000,0.049916
-0.879000,-0.192000,0.045876
-0.879000,-0.172000,0.041127
-0.879000,-0.152000,0.035743
-0.879000,-0.131000,0.029501
-0.879000,-0.111000,0.023093
-0.879000,-0.091000,0.016335
-0.879000,-0.071000,0.009333
-0.879000,-0.051000,0.002199
-0.879000,-0.030000,-0.005311
-0.879000,-0.010000,-0.012365
-0.879000,0.010000,-0.019210
-0.879000,0.030000,-0.025737
-0.879000,0.051000,-0.032137
-0.879000,0.071000,-0.037699
-0.879000,0.091000,-0.042652
-0.879000,0.111000,-0.046918
-0.879000,0.131000,-0.050430
-0.879000,0.152000,-0.053245
-0.879000,0.172000,-0.055051
-0.879000,0.192000,-0.055975
-0.879000,0.212000,-0.056001
-0.879000,0.232000,-0.055129
-0.879000,0.253000,-0.053264
-0.879000,0.273000,-0.050610
-0.879000,0.293000,-0.047145
-0.879000,0.313000,-0.042921
-0.879000,0.333000,-0.038006
-0.879000,0.354000,-0.032186
-0.879000,0.374000,-0.026106
-0.879000,0.394000,-0.019601
-0.879000,0.414000,-0.012772
-0.879000,0.434000,-0.005727
-0.879000,0.455000,0.001781
-0.879000,0.475000,0.008920
-0.879000,0.495000,0.015932
-0.879000,0.515000,0.022707
-0.879000,0.535000,0.029139
-0.879000,0.556000,0.035411
-0.879000,0.576000,0.040829
-0.879000,0.596000,0.045617
-0.879000,0.616000,0.049701
-0.879000,0.636000,0.053015
-0.879000,0.657000,0.055609
-0.879000,0.677000,0.057197
-0.879000,0.697000,0.057897
-0.879000,0.717000,0.057698
-0.879000,0.737000,0.056604
-0.879000,0.758000,0.054510
-0.879000,0.778000,0.051650
-0.879000,0.798000,0.047989
-0.879000,0.818000,0.043585
-0.879000,0.838000,0.038509
-0.879000,0.859000,0.032543
-0.879000,0.879000,0.026347
-0.879000,0.899000,0.019751
-0.879000,0.919000,0.012858
-0.879000,0.939000,0.005776
-0.879000,0.960000,-0.001740
-0.879000,0.980000,-0.008858
-0.879000,1.000000,-0.015821
-0.859000,-1.000000,-0.017480
-0.859000,-0.980000,-0.024910
-0.859000,-0.960000,-0.031934
-0.859000,-0.939000,-0.038749
-0.859000,-0.919000,-0.044602
-0.859000,-0.899000,-0.049737
-0.859000,-0.879000,-0.054074
-0.859000,-0.859000,-0.057544
-0.859000,-0.838000,-0.060195
-0.859000,-0.818000,-0.061733
-0.859000,-0.798000,-0.062284
-0.859000,-0.778000,-0.061839
-0.859000,-0.758000,-0.060404
-0.859000,-0.737000,-0.057859
-0.859000,-0.717000,-0.054484
-0.859000,-0.697000,-0.050236
-0.859000,-0.677000,-0.045182
-0.859000,-0.657000,-0.039402
-0.859000,-0.636000,-0.032650
-0.859000,-0.616000,-0.025677
-0.859000,-0.596000,-0.018284
-0.859000,-0.576000,-0.010589
-0.859000,-0.556000,-0.002714
-0.859000,-0.535000,0.005614
-0.859000,-0.515000,0.013471
-0.859000,-0.495000,0.021130
-0.859000,-0.475000,0.028469
-0.859000,-0.455000,0.035373
-0.859000,-0.434000,0.042036
-0.859000,-0.414000,0.047717
-0.859000,-0.394000,0.052659
-0.859000,-0.374000,0.056785
-0.859000,-0.354000,0.060030
-0.859000,-0.333000,0.062432
-0.859000,-0.313000,0.063725
-0.859000,-0.293000,0.064027
-0.859000,-0.273000,0.063333
-0.859000,-0.253000,0.061654
-0.859000,-0.232000,0.058861
-0.859000,-0.212000,0.055262
-0.859000,-0.192000,0.050806
-0.859000,-0.172000,0.045562
-0.859000,-0.152000,0.039614
-0.859000,-0.131000,0.032713
-0.859000,-0.111000,0.025624
-0.859000,-0.091000,0.018145
-0.859000,-0.071000,0.010393
-0.859000,-0.051000,0.002492
-0.859000,-0.030000,-0.005830
-0.859000,-0.010000,-0.013649
-0.859000,0.010000,-0.021239
-0.859000,0.030000,-0.028480
-0.859000,0.051000,-0.035583
-0.859000,0.071000,-0.041760
-0.859000,0.091000,-0.047264
-0.859000,0.111000,-0.052010
-0.859000,0.131000,-0.055921
-0.859000,0.152000,-0.059062
-0.859000,0.172000,-0.061086
-0.859000,0.192000,-0.062133
-0.859000,0.212000,-0.062186
-0.859000,0.232000,-0.061244
-0.859000,0.253000,-0.059201
-0.859000,0.273000,-0.056284
-0.859000,0.293000,-0.052465
-0.859000,0.313000,-0.047805
-0.859000,0.333000,-0.042377
-0.859000,0.354000,-0.035945
-0.859000,0.374000,-0.029223
-0.859000,0.394000,-0.022026
-0.859000,0.414000,-0.014467
-0.859000,0.434000,-0.006667
-0.859000,0.455000,0.001650
-0.859000,0.475000,0.009560
-0.859000,0.495000,0.017333
-0.859000,0.515000,0.024847
-0.859000,0.535000,0.031983
-0.859000,0.556000,0.038946
-0.859000,0.576000,0.044963
-0.859000,0.596000,0.050286
-0.859000,0.616000,0.054829
-0.859000,0.636000,0.058521
-0.859000,0.657000,0.061419
-0.859000,0.677000,0.063201
-0.859000,0.697000,0.064000
-0.859000,0.717000,0.063804
-0.859000,0.737000,0.062615
-0.859000,0.758000,0.060320
-0.859000,0.778000,0.057173
-0.859000,0.798000,0.053137
-0.859000,0.818000,0.048278
-0.859000,0.838000,0.042671
-0.859000,0.859000,0.036076
-0.859000,0.879000,0.029225
-0.859000,0.899000,0.021926
-0.859000,0.919000,0.014296
-0.859000,0.939000,0.006454
-0.859000,0.960000,-0.001873
-0.859000,0.980000,-0.009760
-0.859000,1.000000,-0.017480
-0.838000,-1.000000,-0.019142
-0.838000,-0.980000,-0.027308
-0.838000,-0.960000,-0.035031
-0.838000,-0.939000,-0.042528
-0.838000,-0.919000,-0.048969
-0.838000,-0.899000,-0.054625
-0.838000,-0.879000,-0.059406
-0.838000,-0.859000,-0.063237
-0.838000,-0.838000,-0.066171
-0.838000,-0.818000,-0.067883
-0.838000,-0.798000,-0.068511
-0.838000,-0.778000,-0.068045
-0.838000,-0.758000,-0.066493
-0.838000,-0.737000,-0.063721
-0.838000,-0.717000,-0.060037
-0.838000,-0.697000,-0.055392
-0.838000,-0.677000,-0.049861
-0.838000,-0.657000,-0.043531
-0.838000,-0.636000,-0.036132
-0.838000,-0.616000,-0.028486
-0.838000,-0.596000,-0.020378
